time,1,smooth
2022-01-01 02:58:04,144.33,144.39003333333332
2022-01-01 02:58:05,145.57,144.54346666666666
2022-01-01 02:58:06,146.16,144.69349999999997
2022-01-01 02:58:07,146.77,144.83693333333335
2022-01-01 02:58:08,147.77,144.9685333333333
2022-01-01 02:58:09,149.17,145.08350000000002
2022-01-01 02:58:10,150.93,145.18293333333335
2022-01-01 02:58:11,152.95,145.27613333333335
2022-01-01 02:58:12,155.05,145.37416666666667
2022-01-01 02:58:13,157.12,145.48253333333335
2022-01-01 02:58:14,159.13,145.59886666666665
2022-01-01 02:58:15,161.22,145.71576666666667
2022-01-01 02:58:16,163.57,145.82569999999998
2022-01-01 02:58:17,166.22,145.92546666666667
2022-01-01 02:58:18,169.04,146.01623333333333
2022-01-01 02:58:19,171.66,146.10146666666668
2022-01-01 02:58:20,173.74,146.18406666666667
2022-01-01 02:58:21,175.14,146.26526666666666
2022-01-01 02:58:22,175.95,146.34510000000003
2022-01-01 02:58:23,176.37,146.42213333333336
2022-01-01 02:58:24,176.63,146.49460000000002
2022-01-01 02:58:25,176.84,146.56116666666665
2022-01-01 02:58:26,176.99,146.61903333333333
2022-01-01 02:58:27,176.98,146.66403333333332
2022-01-01 02:58:28,176.68,146.69340000000003
2022-01-01 02:58:29,175.92,146.70843333333332
2022-01-01 02:58:30,174.49,146.71320000000003
2022-01-01 02:58:31,172.02,146.71176666666668
2022-01-01 02:58:32,167.94,146.70626666666666
2022-01-01 02:58:33,162.52,146.69663333333332
2022-01-01 02:58:34,157.81,146.68156666666667
2022-01-01 02:58:35,156.08,146.65946666666665
2022-01-01 02:58:36,157.59,146.62886666666665
2022-01-01 02:58:37,160.42,146.58896666666666
2022-01-01 02:58:38,162.31,146.5398
2022-01-01 02:58:39,161.87,146.48193333333333
2022-01-01 02:58:40,159.3,146.416
2022-01-01 02:58:41,155.95,146.34193333333334
2022-01-01 02:58:42,153.21,146.25903333333332
2022-01-01 02:58:43,151.7,146.16643333333334
2022-01-01 02:58:44,151.24,146.0637
2022-01-01 02:58:45,151.15,145.95106666666666
2022-01-01 02:58:46,150.84,145.82996666666668
2022-01-01 02:58:47,150.05,145.7023
2022-01-01 02:58:48,148.89,145.57013333333333
2022-01-01 02:58:49,147.74,145.4349
2022-01-01 02:58:50,146.92,145.2974
2022-01-01 02:58:51,146.55,145.15796666666665
2022-01-01 02:58:52,146.48,145.01693333333333
2022-01-01 02:58:53,146.45,144.87486666666666
2022-01-01 02:58:54,146.3,144.7326
2022-01-01 02:58:55,145.94,144.59133333333332
2022-01-01 02:58:56,145.43,144.45280000000002
2022-01-01 02:58:57,144.82,144.32026666666664
2022-01-01 02:58:58,144.2,144.19913333333332
2022-01-01 02:58:59,143.54,144.09486666666666
2022-01-01 02:59:00,142.86,144.00703333333334
2022-01-01 02:59:01,142.17,143.92676666666668
2022-01-01 02:59:02,141.56,143.8426
2022-01-01 02:59:03,141.09,143.7481666666667
2022-01-01 02:59:04,140.71,143.64496666666668
2022-01-01 02:59:05,140.39,143.54013333333333
2022-01-01 02:59:06,140.06,143.44156666666666
2022-01-01 02:59:07,139.7,143.35326666666666
2022-01-01 02:59:08,139.31,143.27416666666667
2022-01-01 02:59:09,138.91,143.20036666666667
2022-01-01 02:59:10,138.52,143.12800000000001
2022-01-01 02:59:11,138.15,143.05506666666665
2022-01-01 02:59:12,137.79,142.98186666666666
2022-01-01 02:59:13,137.45,142.9101333333333
2022-01-01 02:59:14,137.11,142.8412
2022-01-01 02:59:15,136.75,142.77519999999998
2022-01-01 02:59:16,136.39,142.71123333333335
2022-01-01 02:59:17,136.02,142.64773333333332
2022-01-01 02:59:18,135.68,142.58376666666666
2022-01-01 02:59:19,135.35,142.51916666666668
2022-01-01 02:59:20,135.04,142.45433333333332
2022-01-01 02:59:21,134.73,142.38989999999998
2022-01-01 02:59:22,134.4,142.32636666666667
2022-01-01 02:59:23,134.07,142.2639
2022-01-01 02:59:24,133.73,142.2026666666667
2022-01-01 02:59:25,133.4,142.14283333333333
2022-01-01 02:59:26,133.1,142.0847
2022-01-01 02:59:27,132.82,142.0283
2022-01-01 02:59:28,132.52,141.97343333333333
2022-01-01 02:59:29,132.22,141.91966666666664
2022-01-01 02:59:30,131.9,141.86669999999998
2022-01-01 02:59:31,131.55,141.81453333333334
2022-01-01 02:59:32,131.23,141.76366666666667
2022-01-01 02:59:33,130.9,141.7149333333333
2022-01-01 02:59:34,130.6,141.6693
2022-01-01 02:59:35,130.33,141.627
2022-01-01 02:59:36,130.05,141.58643333333333
2022-01-01 02:59:37,129.75,141.5457
2022-01-01 02:59:38,129.45,141.5045
2022-01-01 02:59:39,129.14,141.4645
2022-01-01 02:59:40,128.86,141.4301
2022-01-01 02:59:41,128.58,141.40836666666664
2022-01-01 02:59:42,128.34,141.40436666666665
2022-01-01 02:59:43,128.1,141.41706666666664
2022-01-01 02:59:44,127.86,141.44103333333334
2022-01-01 02:59:45,127.61,141.47093333333333
2022-01-01 02:59:46,127.37,141.50413333333336
2022-01-01 02:59:47,127.12,141.54056666666665
2022-01-01 02:59:48,126.89,141.58156666666667
2022-01-01 02:59:49,126.67,141.62840000000003
2022-01-01 02:59:50,126.46,141.68186666666665
2022-01-01 02:59:51,126.25,141.74233333333333
2022-01-01 02:59:52,126.06,141.80996666666667
2022-01-01 02:59:53,125.88,141.88490000000002
2022-01-01 02:59:54,125.7,141.96743333333333
2022-01-01 02:59:55,125.52,142.05786666666665
2022-01-01 02:59:56,125.39,142.1568
2022-01-01 02:59:57,125.31,142.2648333333333
2022-01-01 02:59:58,125.42,142.38233333333335
2022-01-01 02:59:59,125.73,142.50906666666668
2022-01-01 03:00:00,126.09,142.64403333333334
2022-01-01 03:00:01,126.27,142.7857
2022-01-01 03:00:02,126.43,142.93246666666667
2022-01-01 03:00:03,126.74,143.08306666666667
2022-01-01 03:00:04,127.46,143.23623333333333
2022-01-01 03:00:05,129.32,143.3913
2022-01-01 03:00:06,132.85,143.54783333333333
2022-01-01 03:00:07,137.36,143.70520000000002
2022-01-01 03:00:08,141.44,143.86270000000002
2022-01-01 03:00:09,144.14,144.01936666666666
2022-01-01 03:00:10,145.48,144.1737
2022-01-01 03:00:11,146.1,144.3235
2022-01-01 03:00:12,146.7,144.46526666666665
2022-01-01 03:00:13,147.67,144.5939666666667
2022-01-01 03:00:14,149.04,144.7061
2022-01-01 03:00:15,150.72,144.80516666666668
2022-01-01 03:00:16,152.63,144.90116666666665
2022-01-01 03:00:17,154.62,145.00346666666667
2022-01-01 03:00:18,156.6,145.11526666666666
2022-01-01 03:00:19,158.57,145.2329666666667
2022-01-01 03:00:20,160.62,145.34923333333336
2022-01-01 03:00:21,162.86,145.45763333333335
2022-01-01 03:00:22,165.3,145.5562
2022-01-01 03:00:23,167.89,145.64683333333332
2022-01-01 03:00:24,170.36,145.7327
2022-01-01 03:00:25,172.45,145.8162
2022-01-01 03:00:26,173.95,145.8983
2022-01-01 03:00:27,174.86,145.9787
2022-01-01 03:00:28,175.34,146.05593333333334
2022-01-01 03:00:29,175.58,146.1285666666667
2022-01-01 03:00:30,175.75,146.19513333333333
2022-01-01 03:00:31,175.86,146.25243333333333
2022-01-01 03:00:32,175.84,146.2961
2022-01-01 03:00:33,175.58,146.3242
2022-01-01 03:00:34,174.92,146.3388
2022-01-01 03:00:35,173.65,146.34433333333334
2022-01-01 03:00:36,171.41,146.34456666666668
2022-01-01 03:00:37,167.61,146.34136666666666
2022-01-01 03:00:38,162.35,146.33433333333335
2022-01-01 03:00:39,157.44,146.32176666666666
2022-01-01 03:00:40,155.32,146.30183333333332
2022-01-01 03:00:41,156.53,146.273
2022-01-01 03:00:42,159.39,146.23463333333333
2022-01-01 03:00:43,161.56,146.1871
2022-01-01 03:00:44,161.52,146.13126666666668
2022-01-01 03:00:45,159.22,146.06789999999998
2022-01-01 03:00:46,155.96,145.9969
2022-01-01 03:00:47,153.13,145.91713333333334
2022-01-01 03:00:48,151.5,145.82723333333334
2022-01-01 03:00:49,150.96,145.7263
2022-01-01 03:00:50,150.9,145.6149
2022-01-01 03:00:51,150.66,145.49496666666667
2022-01-01 03:00:52,149.93,145.36900000000003
2022-01-01 03:00:53,148.81,145.2391333333333
2022-01-01 03:00:54,147.7,145.10676666666666
2022-01-01 03:00:55,146.89,144.9724
2022-01-01 03:00:56,146.51,144.836
2022-01-01 03:00:57,146.4,144.69776666666667
2022-01-01 03:00:58,146.37,144.5582
2022-01-01 03:00:59,146.21,144.41836666666669
2022-01-01 03:01:00,145.88,144.27986666666666
2022-01-01 03:01:01,145.39,144.14513333333335
2022-01-01 03:01:02,144.82,144.0177
2022-01-01 03:01:03,144.21,143.90293333333332
2022-01-01 03:01:04,143.54,143.80516666666668
2022-01-01 03:01:05,142.81,143.72206666666668
2022-01-01 03:01:06,142.07,143.6437
2022-01-01 03:01:07,141.44,143.55929999999998
2022-01-01 03:01:08,140.94,143.46446666666665
2022-01-01 03:01:09,140.56,143.3623333333333
2022-01-01 03:01:10,140.22,143.26073333333335
2022-01-01 03:01:11,139.88,143.16676666666666
2022-01-01 03:01:12,139.49,143.08283333333333
2022-01-01 03:01:13,139.05,143.00673333333333
2022-01-01 03:01:14,138.6,142.93436666666668
2022-01-01 03:01:15,138.17,142.8625
2022-01-01 03:01:16,137.75,142.79026666666667
2022-01-01 03:01:17,137.36,142.7188
2022-01-01 03:01:18,136.96,142.6498
2022-01-01 03:01:19,136.56,142.58416666666668
2022-01-01 03:01:20,136.14,142.52143333333333
2022-01-01 03:01:21,135.72,142.46013333333335
2022-01-01 03:01:22,135.32,142.39873333333333
2022-01-01 03:01:23,134.95,142.33653333333334
2022-01-01 03:01:24,134.58,142.27356666666665
2022-01-01 03:01:25,134.22,142.21023333333332
2022-01-01 03:01:26,133.88,142.147
2022-01-01 03:01:27,133.55,142.08433333333332
2022-01-01 03:01:28,133.22,142.02293333333333
2022-01-01 03:01:29,132.89,141.96336666666667
2022-01-01 03:01:30,132.58,141.9060333333333
2022-01-01 03:01:31,132.28,141.85093333333333
2022-01-01 03:01:32,132.0,141.79763333333332
2022-01-01 03:01:33,131.72,141.74526666666665
2022-01-01 03:01:34,131.44,141.69293333333331
2022-01-01 03:01:35,131.17,141.64036666666667
2022-01-01 03:01:36,130.9,141.5880666666667
2022-01-01 03:01:37,130.62,141.53706666666665
2022-01-01 03:01:38,130.35,141.48866666666666
2022-01-01 03:01:39,130.08,141.4438
2022-01-01 03:01:40,129.81,141.40196666666665
2022-01-01 03:01:41,129.54,141.36093333333332
2022-01-01 03:01:42,129.31,141.31903333333332
2022-01-01 03:01:43,129.07,141.2764
2022-01-01 03:01:44,128.84,141.23510000000002
2022-01-01 03:01:45,128.61,141.20080000000002
2022-01-01 03:01:46,128.35,141.181
2022-01-01 03:01:47,128.11,141.17936666666668
2022-01-01 03:01:48,127.89,141.19326666666666
2022-01-01 03:01:49,127.67,141.2167333333333
2022-01-01 03:01:50,127.46,141.24503333333334
2022-01-01 03:01:51,127.27,141.27636666666666
2022-01-01 03:01:52,127.07,141.3113
2022-01-01 03:01:53,126.86,141.35139999999998
2022-01-01 03:01:54,126.64,141.39773333333332
2022-01-01 03:01:55,126.42,141.4508
2022-01-01 03:01:56,126.19,141.51076666666665
2022-01-01 03:01:57,125.97,141.57763333333332
2022-01-01 03:01:58,125.76,141.6517
2022-01-01 03:01:59,125.61,141.73350000000002
2022-01-01 03:02:00,125.55,141.82376666666667
2022-01-01 03:02:01,125.63,141.92323333333334
2022-01-01 03:02:02,125.9,142.03256666666667
2022-01-01 03:02:03,126.37,142.15173333333334
2022-01-01 03:02:04,126.86,142.28026666666668
2022-01-01 03:02:05,126.86,142.41686666666666
2022-01-01 03:02:06,126.33,142.55993333333333
2022-01-01 03:02:07,125.79,142.70780000000002
2022-01-01 03:02:08,125.76,142.8591
2022-01-01 03:02:09,127.04,143.01276666666666
2022-01-01 03:02:10,130.41,143.16819999999998
2022-01-01 03:02:11,135.28,143.32496666666665
2022-01-01 03:02:12,139.86,143.4827
2022-01-01 03:02:13,142.84,143.64073333333334
2022-01-01 03:02:14,144.23,143.79803333333334
2022-01-01 03:02:15,144.85,143.95286666666667
2022-01-01 03:02:16,145.49,144.10236666666665
2022-01-01 03:02:17,146.54,144.24226666666667
2022-01-01 03:02:18,147.97,144.36743333333334
2022-01-01 03:02:19,149.65,144.4761
2022-01-01 03:02:20,151.45,144.57423333333332
2022-01-01 03:02:21,153.3,144.67256666666665
2022-01-01 03:02:22,155.2,144.7791
2022-01-01 03:02:23,157.18,144.8947
2022-01-01 03:02:24,159.27,145.01409999999998
2022-01-01 03:02:25,161.55,145.12953333333334
2022-01-01 03:02:26,164.05,145.23563333333334
2022-01-01 03:02:27,166.7,145.33173333333335
2022-01-01 03:02:28,169.26,145.42079999999999
2022-01-01 03:02:29,171.48,145.5061333333333
2022-01-01 03:02:30,173.22,145.58953333333332
2022-01-01 03:02:31,174.47,145.6712
2022-01-01 03:02:32,175.32,145.75036666666668
2022-01-01 03:02:33,175.84,145.82573333333335
2022-01-01 03:02:34,176.2,145.8963
2022-01-01 03:02:35,176.44,145.96126666666666
2022-01-01 03:02:36,176.53,146.0181
2022-01-01 03:02:37,176.39,146.06233333333333
2022-01-01 03:02:38,175.95,146.09116666666665
2022-01-01 03:02:39,175.04,146.10603333333333
2022-01-01 03:02:40,173.46,146.1111
2022-01-01 03:02:41,170.81,146.1106
2022-01-01 03:02:42,166.66,146.10673333333332
2022-01-01 03:02:43,161.46,146.0992
2022-01-01 03:02:44,157.3,146.08610000000002
2022-01-01 03:02:45,156.16,146.06553333333335
2022-01-01 03:02:46,157.82,146.03643333333332
2022-01-01 03:02:47,160.46,145.99853333333334
2022-01-01 03:02:48,161.99,145.95253333333335
2022-01-01 03:02:49,161.31,145.89906666666667
2022-01-01 03:02:50,158.7,145.83846666666668
2022-01-01 03:02:51,155.5,145.77013333333335
2022-01-01 03:02:52,152.97,145.69299999999998
2022-01-01 03:02:53,151.6,145.60596666666666
2022-01-01 03:02:54,151.18,145.50853333333336
2022-01-01 03:02:55,151.06,145.40133333333333
2022-01-01 03:02:56,150.66,145.28586666666664
2022-01-01 03:02:57,149.8,145.16426666666666
2022-01-01 03:02:58,148.65,145.03836666666666
2022-01-01 03:02:59,147.58,144.9095
2022-01-01 03:03:00,146.82,144.77833333333334
2022-01-01 03:03:01,146.43,144.64506666666668
2022-01-01 03:03:02,146.28,144.50993333333335
2022-01-01 03:03:03,146.18,144.37349999999998
2022-01-01 03:03:04,145.99,144.23656666666668
2022-01-01 03:03:05,145.64,144.10056666666665
2022-01-01 03:03:06,145.2,143.96760000000003
2022-01-01 03:03:07,144.66,143.84106666666668
2022-01-01 03:03:08,144.0,143.7263
2022-01-01 03:03:09,143.19,143.62816666666666
2022-01-01 03:03:10,142.28,143.5455
2022-01-01 03:03:11,141.44,143.46886666666666
2022-01-01 03:03:12,140.79,143.38706666666667
2022-01-01 03:03:13,140.37,143.29453333333333
2022-01-01 03:03:14,140.12,143.19363333333334
2022-01-01 03:03:15,139.92,143.09186666666665
2022-01-01 03:03:16,139.64,142.99693333333332
2022-01-01 03:03:17,139.25,142.91206666666665
2022-01-01 03:03:18,138.76,142.83583333333334
2022-01-01 03:03:19,138.24,142.7641
2022-01-01 03:03:20,137.76,142.69316666666668
2022-01-01 03:03:21,137.35,142.62143333333333
2022-01-01 03:03:22,136.99,142.54956666666666
2022-01-01 03:03:23,136.66,142.47926666666666
2022-01-01 03:03:24,136.32,142.41193333333334
2022-01-01 03:03:25,135.92,142.3475
2022-01-01 03:03:26,135.52,142.2849
2022-01-01 03:03:27,135.11,142.2227
2022-01-01 03:03:28,134.73,142.15996666666666
2022-01-01 03:03:29,134.37,142.09650000000002
2022-01-01 03:03:30,134.07,142.03279999999998
2022-01-01 03:03:31,133.79,141.96946666666665
2022-01-01 03:03:32,133.51,141.90703333333335
2022-01-01 03:03:33,133.19,141.8457
2022-01-01 03:03:34,132.88,141.78563333333335
2022-01-01 03:03:35,132.57,141.7273
2022-01-01 03:03:36,132.27,141.6712666666667
2022-01-01 03:03:37,131.97,141.618
2022-01-01 03:03:38,131.67,141.5675666666667
2022-01-01 03:03:39,131.39,141.52003333333334
2022-01-01 03:03:40,131.11,141.47546666666668
2022-01-01 03:03:41,130.77,141.43336666666667
2022-01-01 03:03:42,130.38,141.39246666666668
2022-01-01 03:03:43,129.99,141.35103333333333
2022-01-01 03:03:44,129.68,141.30783333333332
2022-01-01 03:03:45,129.48,141.26316666666668
2022-01-01 03:03:46,129.4,141.21876666666665
2022-01-01 03:03:47,129.35,141.17656666666664
2022-01-01 03:03:48,129.2,141.13799999999998
2022-01-01 03:03:49,128.92,141.1062333333333
2022-01-01 03:03:50,128.53,141.08576666666667
2022-01-01 03:03:51,128.13,141.07966666666667
2022-01-01 03:03:52,127.82,141.08756666666665
2022-01-01 03:03:53,127.56,141.10653333333332
2022-01-01 03:03:54,127.3,141.13303333333334
2022-01-01 03:03:55,126.97,141.1648
2022-01-01 03:03:56,126.63,141.20113333333333
2022-01-01 03:03:57,126.4,141.24263333333334
2022-01-01 03:03:58,126.33,141.29023333333333
2022-01-01 03:03:59,126.34,141.34483333333333
2022-01-01 03:04:00,126.33,141.4072
2022-01-01 03:04:01,126.18,141.4776
2022-01-01 03:04:02,125.85,141.5562
2022-01-01 03:04:03,125.39,141.64283333333333
2022-01-01 03:04:04,124.94,141.73773333333332
2022-01-01 03:04:05,124.7,141.84166666666667
2022-01-01 03:04:06,124.76,141.95556666666667
2022-01-01 03:04:07,125.18,142.08
2022-01-01 03:04:08,125.85,142.21476666666666
2022-01-01 03:04:09,126.36,142.35893333333334
2022-01-01 03:04:10,126.21,142.51123333333334
2022-01-01 03:04:11,125.58,142.67020000000002
2022-01-01 03:04:12,125.0,142.83446666666669
2022-01-01 03:04:13,125.06,143.00293333333335
2022-01-01 03:04:14,126.82,143.17493333333334
2022-01-01 03:04:15,130.81,143.34993333333335
2022-01-01 03:04:16,135.9,143.5274333333333
2022-01-01 03:04:17,140.19,143.70703333333333
2022-01-01 03:04:18,142.72,143.88803333333334
2022-01-01 03:04:19,143.84,144.06966666666668
2022-01-01 03:04:20,144.44,144.2507
2022-01-01 03:04:21,145.21,144.4292
2022-01-01 03:04:22,146.43,144.60233333333332
2022-01-01 03:04:23,147.97,144.76600000000002
2022-01-01 03:04:24,149.65,144.91463333333334
2022-01-01 03:04:25,151.39,145.0444
2022-01-01 03:04:26,153.16,145.15906666666666
2022-01-01 03:04:27,155.04,145.26996666666665
2022-01-01 03:04:28,157.06,145.38776666666664
2022-01-01 03:04:29,159.3,145.51613333333336
2022-01-01 03:04:30,161.74,145.6506666666667
2022-01-01 03:04:31,164.35,145.78256666666667
2022-01-01 03:04:32,166.98,145.90426666666667
2022-01-01 03:04:33,169.46,146.01319999999998
2022-01-01 03:04:34,171.58,146.1114
2022-01-01 03:04:35,173.25,146.2031
2022-01-01 03:04:36,174.41,146.2933
2022-01-01 03:04:37,175.14,146.38493333333335
2022-01-01 03:04:38,175.55,146.47703333333334
2022-01-01 03:04:39,175.77,146.5661
2022-01-01 03:04:40,175.89,146.6466333333333
2022-01-01 03:04:41,175.9,146.7117
2022-01-01 03:04:42,175.75,146.7575
2022-01-01 03:04:43,175.29,146.78650000000002
2022-01-01 03:04:44,174.31,146.80503333333334
2022-01-01 03:04:45,172.46,146.81843333333336
2022-01-01 03:04:46,169.34,146.82863333333333
2022-01-01 03:04:47,164.67,146.8349
2022-01-01 03:04:48,159.49,146.83566666666667
2022-01-01 03:04:49,156.11,146.83003333333332
2022-01-01 03:04:50,155.96,146.81783333333334
2022-01-01 03:04:51,158.21,146.79853333333332
2022-01-01 03:04:52,160.74,146.77106666666666
2022-01-01 03:04:53,161.7,146.73399999999998
2022-01-01 03:04:54,160.33,146.68666666666667
2022-01-01 03:04:55,157.35,146.62933333333334
2022-01-01 03:04:56,154.22,146.56256666666667
2022-01-01 03:04:57,152.03,146.48666666666668
2022-01-01 03:04:58,151.02,146.40156666666667
2022-01-01 03:04:59,150.75,146.30736666666667
2022-01-01 03:05:00,150.59,146.2046
2022-01-01 03:05:01,150.02,146.09436666666667
2022-01-01 03:05:02,149.04,145.97806666666665
2022-01-01 03:05:03,147.91,145.85719999999998
2022-01-01 03:05:04,146.95,145.73316666666668
2022-01-01 03:05:05,146.37,145.6068
2022-01-01 03:05:06,146.12,145.47863333333333
2022-01-01 03:05:07,146.01,145.34906666666666
2022-01-01 03:05:08,145.9,145.21866666666665
2022-01-01 03:05:09,145.66,145.0883
2022-01-01 03:05:10,145.33,144.95943333333335
2022-01-01 03:05:11,144.94,144.8344
2022-01-01 03:05:12,144.44,144.7169
2022-01-01 03:05:13,143.74,144.61203333333333
2022-01-01 03:05:14,142.87,144.52343333333332
2022-01-01 03:05:15,141.99,144.4476
2022-01-01 03:05:16,141.26,144.37446666666668
2022-01-01 03:05:17,140.82,144.29466666666667
2022-01-01 03:05:18,140.56,144.20493333333334
2022-01-01 03:05:19,140.39,144.10899999999998
2022-01-01 03:05:20,140.12,144.01426666666666
2022-01-01 03:05:21,139.72,143.92726666666667
2022-01-01 03:05:22,139.19,143.85003333333333
2022-01-01 03:05:23,138.66,143.78033333333332
2022-01-01 03:05:24,138.2,143.71426666666667
2022-01-01 03:05:25,137.81,143.64860000000002
2022-01-01 03:05:26,137.47,143.58229999999998
2022-01-01 03:05:27,137.09,143.51636666666667
2022-01-01 03:05:28,136.68,143.45236666666668
2022-01-01 03:05:29,136.23,143.39136666666664
2022-01-01 03:05:30,135.77,143.3331
2022-01-01 03:05:31,135.32,143.27650000000003
2022-01-01 03:05:32,134.91,143.2203
2022-01-01 03:05:33,134.5,143.16363333333334
2022-01-01 03:05:34,134.12,143.10633333333334
2022-01-01 03:05:35,133.76,143.0487
2022-01-01 03:05:36,133.45,142.99126666666666
2022-01-01 03:05:37,133.18,142.93436666666665
2022-01-01 03:05:38,132.91,142.87836666666664
2022-01-01 03:05:39,132.64,142.8237333333333
2022-01-01 03:05:40,132.33,142.77103333333335
2022-01-01 03:05:41,131.99,142.7209
2022-01-01 03:05:42,131.63,142.67336666666668
2022-01-01 03:05:43,131.29,142.62813333333335
2022-01-01 03:05:44,130.99,142.5849333333333
2022-01-01 03:05:45,130.74,142.5436666666667
2022-01-01 03:05:46,130.5,142.50429999999997
2022-01-01 03:05:47,130.26,142.46626666666666
2022-01-01 03:05:48,129.98,142.42839999999998
2022-01-01 03:05:49,129.68,142.38950000000003
2022-01-01 03:05:50,129.38,142.3492
2022-01-01 03:05:51,129.1,142.30876666666668
2022-01-01 03:05:52,128.84,142.2702
2022-01-01 03:05:53,128.61,142.23496666666665
2022-01-01 03:05:54,128.37,142.20520000000002
2022-01-01 03:05:55,128.11,142.1852
2022-01-01 03:05:56,127.85,142.17919999999998
2022-01-01 03:05:57,127.58,142.18776666666668
2022-01-01 03:05:58,127.33,142.20826666666667
2022-01-01 03:05:59,127.1,142.2371
2022-01-01 03:06:00,126.88,142.2716
2022-01-01 03:06:01,126.66,142.3105666666667
2022-01-01 03:06:02,126.42,142.35423333333335
2022-01-01 03:06:03,126.19,142.40346666666667
2022-01-01 03:06:04,126.04,142.45926666666665
2022-01-01 03:06:05,126.0,142.5224
2022-01-01 03:06:06,126.09,142.59363333333332
2022-01-01 03:06:07,126.31,142.67336666666668
2022-01-01 03:06:08,126.68,142.76173333333335
2022-01-01 03:06:09,127.19,142.85883333333334
2022-01-01 03:06:10,127.59,142.96496666666667
2022-01-01 03:06:11,127.61,143.08086666666668
2022-01-01 03:06:12,127.06,143.2074
2022-01-01 03:06:13,126.09,143.34480000000002
2022-01-01 03:06:14,125.2,143.4925
2022-01-01 03:06:15,124.85,143.6489
2022-01-01 03:06:16,125.09,143.81213333333332
2022-01-01 03:06:17,125.79,143.98023333333333
2022-01-01 03:06:18,127.43,144.1518
2022-01-01 03:06:19,130.42,144.32630000000003
2022-01-01 03:06:20,134.31,144.50366666666667
2022-01-01 03:06:21,138.09,144.68396666666666
2022-01-01 03:06:22,141.01,144.86683333333335
2022-01-01 03:06:23,142.9,145.05143333333334
2022-01-01 03:06:24,144.11,145.23676666666665
2022-01-01 03:06:25,145.12,145.4216
2022-01-01 03:06:26,146.33,145.60466666666667
2022-01-01 03:06:27,147.83,145.78376666666668
2022-01-01 03:06:28,149.6,145.95523333333333
2022-01-01 03:06:29,151.6,146.11366666666666
2022-01-01 03:06:30,153.7,146.25400000000002
2022-01-01 03:06:31,155.86,146.3767
2022-01-01 03:06:32,157.99,146.49063333333334
2022-01-01 03:06:33,160.19,146.60760000000002
2022-01-01 03:06:34,162.62,146.73453333333333
2022-01-01 03:06:35,165.34,146.87019999999998
2022-01-01 03:06:36,168.23,147.00726666666665
2022-01-01 03:06:37,171.05,147.1371
2022-01-01 03:06:38,173.6,147.25436666666667
2022-01-01 03:06:39,175.77,147.35886666666667
2022-01-01 03:06:40,177.5,147.4547
2022-01-01 03:06:41,178.82,147.54793333333336
2022-01-01 03:06:42,179.85,147.64226666666667
2022-01-01 03:06:43,180.67,147.73756666666668
2022-01-01 03:06:44,181.34,147.83043333333333
2022-01-01 03:06:45,181.86,147.91386666666665
2022-01-01 03:06:46,182.23,147.98003333333335
2022-01-01 03:06:47,182.41,148.02596666666668
2022-01-01 03:06:48,182.38,148.0557
2022-01-01 03:06:49,181.98,148.07616666666667
2022-01-01 03:06:50,181.01,148.0924
2022-01-01 03:06:51,179.21,148.10569999999998
2022-01-01 03:06:52,176.17,148.11473333333336
2022-01-01 03:06:53,171.45,148.11763333333334
2022-01-01 03:06:54,165.57,148.11343333333332
2022-01-01 03:06:55,160.82,148.10226666666668
2022-01-01 03:06:56,159.46,148.08426666666665
2022-01-01 03:06:57,161.31,148.0589
2022-01-01 03:06:58,164.27,148.02489999999997
2022-01-01 03:06:59,165.97,147.98083333333332
2022-01-01 03:07:00,165.12,147.92593333333335
2022-01-01 03:07:01,162.14,147.86026666666666
2022-01-01 03:07:02,158.58,147.78446666666665
2022-01-01 03:07:03,155.83,147.69933333333333
2022-01-01 03:07:04,154.37,147.6055333333333
2022-01-01 03:07:05,153.92,147.50390000000002
2022-01-01 03:07:06,153.82,147.39523333333332
2022-01-01 03:07:07,153.42,147.28076666666666
2022-01-01 03:07:08,152.48,147.16193333333334
2022-01-01 03:07:09,151.2,147.04006666666666
2022-01-01 03:07:10,149.93,146.9162
2022-01-01 03:07:11,149.02,146.79090000000002
2022-01-01 03:07:12,148.56,146.66453333333334
2022-01-01 03:07:13,148.4,146.53743333333333
2022-01-01 03:07:14,148.25,146.41046666666668
2022-01-01 03:07:15,147.91,146.28526666666667
2022-01-01 03:07:16,147.37,146.1648
2022-01-01 03:07:17,146.77,146.05343333333332
2022-01-01 03:07:18,146.28,145.95649999999998
2022-01-01 03:07:19,145.99,145.87573333333333
2022-01-01 03:07:20,145.66,145.8051
2022-01-01 03:07:21,145.06,145.73383333333334
2022-01-01 03:07:22,144.08,145.65393333333333
2022-01-01 03:07:23,142.98,145.56449999999998
2022-01-01 03:07:24,142.07,145.4707666666667
2022-01-01 03:07:25,141.52,145.3806
2022-01-01 03:07:26,141.28,145.29936666666666
2022-01-01 03:07:27,141.17,145.2276
2022-01-01 03:07:28,141.0,145.16206666666668
2022-01-01 03:07:29,140.65,145.09886666666668
2022-01-01 03:07:30,140.15,145.03563333333335
2022-01-01 03:07:31,139.58,144.972
2022-01-01 03:07:32,139.06,144.9093
2022-01-01 03:07:33,138.63,144.84896666666668
2022-01-01 03:07:34,138.29,144.79146666666665
2022-01-01 03:07:35,137.99,144.73623333333333
2022-01-01 03:07:36,137.66,144.68203333333332
2022-01-01 03:07:37,137.27,144.62776666666667
